DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJTONUNKWN,PARTJTONPRE1940,PARTJTON194049,PARTJTON195059,PARTJTON196069,PARTJTON197079,PARTJTON198089,PARTJTON199099,PARTJTON200009,PARTJTON201019,PARTJTON202029,PARTJTONTOTAL,PARTJTOFFUNKWN,PARTJTOFFPRE1940,PARTJTOFF194049,PARTJTOFF195059,PARTJTOFF196069,PARTJTOFF197079,PARTJTOFF198089,PARTJTOFF199099,PARTJTOFF200009,PARTJTOFF201019,PARTJTOFF202029,PARTJTOFFTOTAL,PARTJTUNKWNTOT,PARTJTPRE1940TOT,PARTJT194049TOT,PARTJT195059TOT,PARTJT196069TOT,PARTJT197079TOT,PARTJT198089TOT,PARTJT199099TOT,PARTJT200009TOT,PARTJT201019TOT,PARTJT202029TOT,PARTJTTOTAL,PARTJGONAUNKWN,PARTJGONAPRE1940,PARTJGONA194049,PARTJGONA195059,PARTJGONA196069,PARTJGONA197079,PARTJGONA198089,PARTJGONA199099,PARTJGONA200009,PARTJGONA201019,PARTJGONA202029,PARTJGONATOTAL,PARTJGONBUNKWN,PARTJGONBPRE1940,PARTJGONB194049,PARTJGONB195059,PARTJGONB196069,PARTJGONB197079,PARTJGONB198089,PARTJGONB199099,PARTJGONB200009,PARTJGONB201019,PARTJGONB202029,PARTJGONBTOTAL,PARTJGONCUNKWN,PARTJGONCPRE1940,PARTJGONC194049,PARTJGONC195059,PARTJGONC196069,PARTJGONC197079,PARTJGONC198089,PARTJGONC199099,PARTJGONC200009,PARTJGONC201019,PARTJGONC202029,PARTJGONCTOTAL,PARTJGOFFUNKWN,PARTJGOFFPRE1940,PARTJGOFF194049,PARTJGOFF195059,PARTJGOFF196069,PARTJGOFF197079,PARTJGOFF198089,PARTJGOFF199099,PARTJGOFF200009,PARTJGOFF201019,PARTJGOFF202029,PARTJGOFFTOTAL,PARTJGUNKWNTOT,PARTJGPRE1940TOT,PARTJG194049TOT,PARTJG195059TOT,PARTJG196069TOT,PARTJG197079TOT,PARTJG198089TOT,PARTJG199099TOT,PARTJG200009TOT,PARTJG201019TOT,PARTJG202029TOT,PARTJGTOTAL,PARTJUNKWNTOT,PARTJPRE1940TOT,PARTJ194049TOT,PARTJ195059TOT,PARTJ196069TOT,PARTJ197079TOT,PARTJ198089TOT,PARTJ199099TOT,PARTJ200009TOT,PARTJ201019TOT,PARTJ202029TOT,PARTJTOTAL
2/2/2026,2024,20250387,45416,20044,LINDE,Hydrogen Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,37.53,0.49,1.97,0,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.53,0.49,1.97,0,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.53,0.49,1.97,0,39.99
2/2/2026,2024,20250387,45416,20044,LINDE,Hydrogen Gas,INTERSTATE,TEXAS,0,0,0,0,0,9.65,19,148.23,35.56,52.35,18.99,283.78,0,0,0,0,0,0,0,0,15.3,0,0,15.3,0,0,0,0,0,9.65,19,148.23,50.86,52.35,18.99,299.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65,19,148.23,50.86,52.35,18.99,299.08
2/2/2026,2024,20250387,45416,20044,LINDE,Hydrogen Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,4.61,6.36,0,0,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61,6.36,0,0,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61,6.36,0,0,10.97
2/2/2026,2024,20250387,45416,20044,LINDE,Hydrogen Gas,INTRASTATE,INDIANA,0.04,0,1.75,1.95,4.59,0.03,0.13,3.43,0.09,0,0,12.01,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,1.75,1.95,4.59,0.03,0.13,3.43,0.09,0,0,12.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,1.75,1.95,4.59,0.03,0.13,3.43,0.09,0,0,12.01
2/2/2026,2024,20250387,45416,20044,LINDE,Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,33.46,0.03,53.22,0.55,87.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.46,0.03,53.22,0.55,87.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.46,0.03,53.22,0.55,87.26
2/2/2026,2024,20250387,45416,20044,LINDE,Hydrogen Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0.87,0.08,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.08,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.08,0,0,0,0.95
2/2/2026,2024,20250387,45416,20044,LINDE,Hydrogen Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,7.21,0,0,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21,0,0,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21,0,0,7.21
2/2/2026,2024,20250387,45416,20044,LINDE,Hydrogen Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,2.1,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,2.1
2/2/2026,2024,20250388,45417,20044,LINDE,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.045,0,0,0,0.013,0,0.058,,,,,,,,,,,,,0,0,0,0,0,0.045,0,0,0,0.013,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0.013,0,0.058
2/2/2026,2024,20250793,45841,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,6.5,0,0,0,0,0,0,6.5,,,,,,,,,,,,,0,0,0,0,6.5,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,6.5
2/2/2026,2024,20250681,45723,20050,AMERENUE,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0,7.22,0,0,7.22,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7.22,0,0,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22,0,0,7.22
2/2/2026,2024,20250681,45723,20050,AMERENUE,Natural Gas,INTRASTATE,MISSOURI,0,0,0,0,31.798,0,0,1.069,4.272,0,0.591,37.73,,,,,,,,,,,,,0,0,0,0,31.798,0,0,1.069,4.272,0,0.591,37.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.798,0,0,1.069,4.272,0,0.591,37.73
2/2/2026,2024,20250917,45971,20110,DUKE ENERGY KENTUCKY,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,5.02,1.672,4.116,0.021,1.518,3.005,0.282,5.901,21.535,,,,,,,,,,,,,0,0,0,5.02,1.672,4.116,0.021,1.518,3.005,0.282,5.901,21.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02,1.672,4.116,0.021,1.518,3.005,0.282,5.901,21.535
2/2/2026,2024,20251211,46285,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,4.5,0,5.2,31.1,2.3,0,0,43.1,,,,,,,,,,,,,0,0,0,0,4.5,0,5.2,31.1,2.3,0,0,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,5.2,31.1,2.3,0,0,43.1
2/2/2026,2024,20251211,46285,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,1.2,0,0,1.2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2
2/2/2026,2024,20250594,45634,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,3.48,0,0,0.005,3.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,0,0.005,3.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,0,0.005,3.485
2/2/2026,2024,20250594,45634,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,3.08,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,3.08
2/2/2026,2024,20250594,45634,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,OREGON,0,0,0,0,0,0,0,0,12.8,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,12.8
2/2/2026,2024,20250594,45634,20236,UNITED STATES GYPSUM CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,2.34,17.31,0,0,19.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,17.31,0,0,19.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,17.31,0,0,19.65
2/2/2026,2024,20250392,46502,20263,UNIVERSITY OF ILLINOIS - LATERAL,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,19.06,0,2.68,0,0,21.74,,,,,,,,,,,,,0,0,0,0,0,0,19.06,0,2.68,0,0,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06,0,2.68,0,0,21.74
2/2/2026,2024,20250134,45151,21030,"VALLEY ENERGY, INC.",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,9.48,1.07,0,0,0,4.24,0,14.79,,,,,,,,,,,,,0,0,0,0,9.48,1.07,0,0,0,4.24,0,14.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48,1.07,0,0,0,4.24,0,14.79
2/2/2026,2024,20251246,46320,21190,VERMONT GAS SYSTEMS INC,Natural Gas,INTRASTATE,VERMONT,0,0,0,0,46.09,4.92,0.53,9.37,7.15,50.07,0.05,118.18,,,,,,,,,,,,,0,0,0,0,46.09,4.92,0.53,9.37,7.15,50.07,0.05,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.09,4.92,0.53,9.37,7.15,50.07,0.05,118.18
2/2/2026,2024,20250276,45300,21252,VIKING GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MINNESOTA,0,0,0,0,376.21,0.63,0.47,116.27,19.81,2.5,0.04,515.93,,,,,,,,,,,,,0,0,0,0,376.21,0.63,0.47,116.27,19.81,2.5,0.04,515.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.21,0.63,0.47,116.27,19.81,2.5,0.04,515.93
2/2/2026,2024,20250276,45300,21252,VIKING GAS TRANSMISSION CO,Natural Gas,INTERSTATE,NORTH DAKOTA,0,0,0,0,0.13,0,0,0.11,0.25,0,0,0.49,,,,,,,,,,,,,0,0,0,0,0.13,0,0,0.11,0.25,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.11,0.25,0,0,0.49
2/2/2026,2024,20250276,45300,21252,VIKING GAS TRANSMISSION CO,Natural Gas,INTERSTATE,WISCONSIN,0,0,0,0,145.66,0.63,0.07,0.24,9.22,1.63,0.42,157.87,,,,,,,,,,,,,0,0,0,0,145.66,0.63,0.07,0.24,9.22,1.63,0.42,157.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.66,0.63,0.07,0.24,9.22,1.63,0.42,157.87
2/2/2026,2024,20251302,46386,21349,VIRGINIA NATURAL GAS,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,152.96,1.14,44.85,0.64,199.59,,,,,,,,,,,,,0,0,0,0,0,0,0,152.96,1.14,44.85,0.64,199.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.96,1.14,44.85,0.64,199.59
2/2/2026,2024,20250467,45503,21359,SASOL CHEMICALS USA LLC,Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0.836,0,0,0,0,0.836,,,,,,,,,,,,,0,0,0,0,0,0,0.836,0,0,0,0,0.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,0,0,0,0,0.836
2/2/2026,2024,20250471,45507,21359,SASOL CHEMICALS USA LLC,Other Gas-Ethylene,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,1.69,0,0,0,1.69,,,,,,,,,,,,,0,0,0,0,0,0,0,1.69,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.69
2/2/2026,2024,20251029,46084,22035,WAKEFIELD MUNICIPAL LIGHT DEPT,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0,0,0,0,0,0,0,0.26,0,0,0.26,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.26
2/2/2026,2024,20250817,45867,22154,WARNER ROBINS GAS SYSTEM,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,0,0,25.91,0,0,0,25.91,,,,,,,,,,,,,0,0,0,0,0,0,0,25.91,0,0,0,25.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.91,0,0,0,25.91
2/2/2026,2024,20251265,46912,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,MARYLAND,0,0,0,13.07,34.37,2.81,6.14,20.2,10.5,0.95,0,88.04,,,,,,,,,,,,,0,0,0,13.07,34.37,2.81,6.14,20.2,10.5,0.95,0,88.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,34.37,2.81,6.14,20.2,10.5,0.95,0,88.04
2/2/2026,2024,20251265,46912,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,VIRGINIA,0,0,2.86,26.39,18.26,0.47,6.22,3.78,0.11,8.57,12.4,79.06,,,,,,,,,,,,,0,0,2.86,26.39,18.26,0.47,6.22,3.78,0.11,8.57,12.4,79.06,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,26.39,18.26,0.47,6.22,3.78,0.11,8.57,12.4,79.06
2/2/2026,2024,20251265,46912,22182,WASHINGTON GAS LIGHT CO,Natural Gas,INTRASTATE,WASHINGTON DC,0,0,0,0,0,4.87,0,0,0.05,0,0,4.92,,,,,,,,,,,,,0,0,0,0,0,4.87,0,0,0.05,0,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0.05,0,0,4.92
2/2/2026,2024,20250821,45871,22189,PUGET SOUND ENERGY,Landfill Gas,INTRASTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0.263,0,0.263,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.263,0,0.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0.263
2/2/2026,2024,20250822,45872,22189,PUGET SOUND ENERGY,Natural Gas,INTERSTATE,WASHINGTON,0,0,0,0,2.16,1.73,0.01,5.639,1.27,0.12,0.14,11.069,,,,,,,,,,,,,0,0,0,0,2.16,1.73,0.01,5.639,1.27,0.12,0.14,11.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,1.73,0.01,5.639,1.27,0.12,0.14,11.069
2/2/2026,2024,20250822,45872,22189,PUGET SOUND ENERGY,Natural Gas,INTRASTATE,WASHINGTON,0,0,0,0,7.885,0.022,0.043,0.161,0.122,0.029,0,8.262,,,,,,,,,,,,,0,0,0,0,7.885,0.022,0.043,0.161,0.122,0.029,0,8.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.885,0.022,0.043,0.161,0.122,0.029,0,8.262
2/2/2026,2024,20250090,45099,22280,WAYLAND MUNICIPAL GAS CO,Natural Gas,INTRASTATE,IOWA,0,0,0,0,10,0,0,0,0,0,0,10,,,,,,,,,,,,,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
2/2/2026,2024,20251074,46131,22343,"WEIR NATURAL GAS SYSTEM, TOWN OF",Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
2/2/2026,2024,20250468,45504,22357,WELLMAN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,7.84,0,0,0,0,0,0,7.84,,,,,,,,,,,,,0,0,0,0,7.84,0,0,0,0,0,0,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84,0,0,0,0,0,0,7.84
2/2/2026,2024,20250033,45038,22368,WEST BAY EXPLORATION CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,6.01,0,6.01,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6.01,0,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,6.01
2/2/2026,2024,20251196,46270,22410,"WESTGAS INTERSTATE, INC",Natural Gas,INTERSTATE,COLORADO,0,0,0,0,3.9,0,0,0.3,0,0,0,4.2,,,,,,,,,,,,,0,0,0,0,3.9,0,0,0.3,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0.3,0,0,0,4.2
2/2/2026,2024,20251196,46270,22410,"WESTGAS INTERSTATE, INC",Natural Gas,INTERSTATE,WYOMING,0,0,0,0,6.8,0,0,0.4,0,0,0,7.2,,,,,,,,,,,,,0,0,0,0,6.8,0,0,0.4,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0.4,0,0,0,7.2
2/2/2026,2024,20250707,45751,22435,"WEST TEXAS GAS UTILITY, LLC.",Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,7.154,4.274,0,0,0.695,0,3.97,0,16.093,,0,,,,,,,,,,0,0,0,0,7.154,4.274,0,0,0.695,0,3.97,0,16.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.154,4.274,0,0,0.695,0,3.97,0,16.093
2/2/2026,2024,20250707,45751,22435,"WEST TEXAS GAS UTILITY, LLC.",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,1.853,0,0,0,59.763,17.878,1.085,80.579,,0,,,,,,,,,,0,0,0,0,0,1.853,0,0,0,59.763,17.878,1.085,80.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.853,0,0,0,59.763,17.878,1.085,80.579
2/2/2026,2024,20250707,45751,22435,"WEST TEXAS GAS UTILITY, LLC.",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,3.032,0,3.032,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3.032,0,3.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.032,0,3.032
