DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
2/2/2026,2022,20231210,42670,19160,TENNESSEE GAS PIPELINE COMPANY,Natural Gas,INTERSTATE,TEXAS,0.736,0.09,0.567,0,1.393,52.214,5.723,7.115,0,65.052,86.529,12.576,15.195,0,114.3,91.368,7.218,63.052,0,161.638,118.551,6.221,27.138,0,151.91,955.368,41.906,19.265,0,1016.539,21.051,0,0.011,0,21.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325.817,73.734,132.343,0,1531.894,0,0,0,0,0,0,1325.817,73.734,132.343,0,1531.894
2/2/2026,2022,20231210,42670,19160,TENNESSEE GAS PIPELINE COMPANY,Natural Gas,INTERSTATE,WEST VIRGINIA,0.097,0.002,0.02,0,0.119,0.062,0.07,0.031,0,0.163,0.443,0.725,2.269,0,3.437,4.483,4.666,12.756,0,21.905,11.651,4.368,4.547,0,20.566,94.062,33.138,3.578,0,130.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.798,42.969,23.201,0,176.968,0,0,0,0,0,0,110.798,42.969,23.201,0,176.968
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0.01,0,0.07,2.83,0.49,10.69,0,14.01,3.76,4.1,2.28,0,10.14,130.37,5,0,0,135.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.01,9.6,12.98,0,159.59,0,0,0,0,0,0,137.01,9.6,12.98,0,159.59
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,ARKANSAS,0,0,0,0,0,0.28,0.02,0.54,0,0.84,1.37,0.42,0.2,0,1.99,10.93,3.9,8.57,0,23.4,1.83,0.32,4.49,0,6.64,293.26,19.25,0,0,312.51,0.07,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.74,23.91,13.8,0,345.45,0,0,0,0,0,0,307.74,23.91,13.8,0,345.45
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,DELAWARE,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0.02
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,ILLINOIS,0.12,0,0.42,0,0.54,0.37,0.32,0,0,0.69,2.08,0.03,0.01,0,2.12,1.02,0.63,4.23,0,5.88,0.3,0,0,0,0.3,104.31,4.22,0,0,108.53,0.53,0,0,0,0.53,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,108.77,5.2,4.66,0,118.63,0,0,0,0,0,0,108.77,5.2,4.66,0,118.63
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,INDIANA,0.04,0,0,0,0.04,0.01,0.01,0.01,0,0.03,0.81,0.23,0.38,0,1.42,2.8,1.21,5.46,0,9.47,3.35,2.23,0,0,5.58,212.68,23.68,0,0,236.36,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.7,27.36,5.85,0,252.91,0,0,0,0,0,0,219.7,27.36,5.85,0,252.91
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,KENTUCKY,0.44,0,0,0,0.44,0,0,0,0,0,0.12,0.02,0.94,0,1.08,11.3,2.3,8.1,0,21.7,17.64,12.92,1.35,0,31.91,600.65,34.54,0,0,635.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.15,49.78,10.39,0,690.32,0,0,0,0,0,0,630.15,49.78,10.39,0,690.32
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,LOUISIANA,7.54,0,0,0,7.54,6.89,0,0,0,6.89,6.09,1.36,0,0,7.45,18.14,8.86,1.28,0,28.28,69.19,16.13,3.07,0,88.39,634.52,17.53,0.01,0,652.06,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,742.38,43.88,4.36,0,790.62,0.01,7.91,0,0,0,7.92,750.3,43.88,4.36,0,798.54
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MARYLAND,0,0,0,0,0,0,0,0,0,0,4.74,0.07,0.15,0,4.96,0.48,0,0,0,0.48,25.65,0.98,0.33,0,26.96,7.71,0.67,0,0,8.38,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0.47,0,0,0,0,0,39.05,1.72,0.48,0,41.25,0,0,0,0,0,0,39.05,1.72,0.48,0,41.25
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MISSISSIPPI,2.6,0,0,0,2.6,20.61,0,0,0,20.61,43.46,3.73,0.62,0,47.81,20.99,10.14,4.59,0,35.72,28.03,24.63,0,0,52.66,823.51,14.66,0,0,838.17,0,0,0,0,0,19.64,0,0,0,19.64,0.01,0,0,0,0.01,0,0,0,0,0,958.85,53.16,5.21,0,1017.22,0,0,0,0,0,0,958.85,53.16,5.21,0,1017.22
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0.42,0.01,0,0,0.43,0.56,0.02,0,0,0.58,1.43,0,0,0,1.43,0.09,0,0,0,0.09,67.89,2.23,0,0,70.12,0.11,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,2.26,0,0,72.76,0,0,0,0,0,0,70.5,2.26,0,0,72.76
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW JERSEY,1.15,0,6.91,0.64,8.7,3.95,0.63,10.2,1.77,16.55,3.46,1.27,20.03,0.14,24.9,36.94,12.79,102.42,0,152.15,28.16,14.39,6.55,0,49.1,2.71,0.41,0,0,3.12,3.32,0.94,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.69,30.43,146.11,2.55,258.78,0,0,0,0,0,0,79.69,30.43,146.11,2.55,258.78
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW YORK,0.4,0,0.1,0.15,0.65,0.38,0,0.45,0,0.83,0.37,0.13,0.77,0,1.27,2.09,0.5,0.24,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0.63,1.56,0.15,5.58,0,0,0,0,0,0,3.24,0.63,1.56,0.15,5.58
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.51,82.75,0,0,0,120.26,120.26,0,0,0,120.26
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OHIO,1.82,0,0,0,1.82,1.68,0.25,0.15,0,2.08,8.09,2.8,2.62,0,13.51,18.86,12.88,12.08,0,43.82,83.99,34.34,4.49,0,122.82,502.59,74.18,0.85,0,577.62,232.9,0,0,0,232.9,0,0,0,0,0,0.18,0,0,0,0.18,0,0,0,0,0,850.11,124.45,20.19,0,994.75,0,0,0,0,0,0,850.11,124.45,20.19,0,994.75
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,PENNSYLVANIA,0.68,0.46,3.06,0,4.2,1.61,2.19,13.3,0,17.1,33.99,9.46,67.19,0,110.64,65.49,44.53,182.32,0,292.34,155.18,215.21,54.67,0,425.06,459.38,147.16,3.19,0,609.73,391.62,20.28,0,0,411.9,151.67,5.18,0,0,156.85,2.25,0.01,0.05,0,2.31,0,0,0,0,0,1261.87,444.48,323.78,0,2030.13,0,0,0,0,0,0,1261.87,444.48,323.78,0,2030.13
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,TENNESSEE,0.36,0,0,0,0.36,0,0,0.02,0,0.02,0.63,0.09,0.72,0,1.44,5.82,5.64,42.12,0,53.58,10.66,15.98,5.39,0,32.03,300.99,51.34,8.99,0,361.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.46,73.05,57.24,0,448.75,0,0,0,0,0,0,318.46,73.05,57.24,0,448.75
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,TEXAS,2.71,0.14,0,0,2.85,29.1,2.37,0.42,0,31.89,62.28,0.84,11.11,0,74.23,34.61,3.38,29.65,0,67.64,99.66,7.16,24.9,0,131.72,760.77,53.8,5.73,0,820.3,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,989.14,67.69,71.81,0,1128.64,0,0,0,0,0,0,989.14,67.69,71.81,0,1128.64
2/2/2026,2022,20231191,43114,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,WEST VIRGINIA,0.04,0,0,0,0.04,0,0,0,0,0,0.07,0,0,0,0.07,5.02,0.04,0,0,5.06,0.85,1.35,0,0,2.2,27.72,0.81,0,0,28.53,34.24,0.06,0,0,34.3,0,0,0,0,0,0.11,0,0,0,0.11,0,0,0,0,0,68.05,2.26,0,0,70.31,0,0,0,0,0,0,68.05,2.26,0,0,70.31
2/2/2026,2022,20230550,41958,19269,TGG PIPELINE LTD,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0.66,5.51,0,0,0,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,0,0,6.17,0,0,0,0,0,0,6.17,0,0,0,6.17
2/2/2026,2022,20230549,43145,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,ARKANSAS,0,0,0,0,0,7.65,0,0,0,7.65,4.1,0,0,0,4.1,8.2,0.14,0,0,8.34,17.89,1.37,0,0,19.26,133.72,0.07,0,0,133.79,218.79,0.64,0,0,219.43,0.26,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,390.61,2.22,0,0,392.83,0,0,0,0,0,0,390.61,2.22,0,0,392.83
2/2/2026,2022,20230549,43145,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,ILLINOIS,18.88,0.86,0.19,0,19.93,34.25,0.87,0.65,0,35.77,0.33,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.46,1.73,0.84,0,56.03,0,0,0,0,0,0,53.46,1.73,0.84,0,56.03
2/2/2026,2022,20230549,43145,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,INDIANA,38.48,3.98,3.51,0,45.97,42.07,11.42,0.56,0,54.05,56.88,8.21,9.36,0,74.45,55.26,11.77,4.53,0,71.56,213.82,19.3,2.76,0,235.88,268.32,13.55,0,0,281.87,0.05,0,0,0,0.05,0.02,0,0,0,0.02,0,0,0,0,0,2.21,2.84,1.09,0,6.14,677.11,71.07,21.81,0,769.99,0,0,0,0,0,0,677.11,71.07,21.81,0,769.99
2/2/2026,2022,20230549,43145,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,KENTUCKY,33.51,7.24,7.78,0,48.53,63.02,17.53,17.09,0,97.64,60.2,13.08,11.45,0,84.73,145.36,25.38,56.24,0,226.98,147.37,15.26,31.71,0,194.34,633.95,63.67,0.2,0,697.82,120.37,0,0,0,120.37,0.15,0,0,0,0.15,0,0,0,0,0,0.07,1.14,0.02,0,1.23,1204,143.3,124.49,0,1471.79,0,0,0,0,0,0,1204,143.3,124.49,0,1471.79
2/2/2026,2022,20230549,43145,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,53.6,4.05,5.98,0,63.63,33.49,2.76,2.68,0,38.93,41.48,4.53,11.39,0,57.4,78.95,9.16,36.42,0,124.53,253.2,14.5,23.36,0,291.06,881.58,76.82,1.68,0,960.08,99.05,0,0,0,99.05,3.92,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,1445.27,111.82,81.51,0,1638.6,0,0,0,0,0,0,1445.27,111.82,81.51,0,1638.6
2/2/2026,2022,20230549,43145,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0.06,0.02,0.01,0,0.09,16.24,1.95,4.06,0,22.25,10.88,1.65,3.8,0,16.33,94.56,7.64,27.88,0,130.08,172.37,5.6,9.44,0,187.41,439.79,8.58,0,0,448.37,108.34,0.02,0,0,108.36,0.18,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,842.42,25.46,45.19,0,913.07,0,0,0,0,0,0,842.42,25.46,45.19,0,913.07
2/2/2026,2022,20230549,43145,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,OHIO,0,0,0,0,0,0.02,0.25,0.57,0,0.84,0.3,0,0.63,0,0.93,1.7,2.23,8.45,0,12.38,19.86,6.83,36.66,0,63.35,3.43,3.54,0,0,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.31,12.85,46.31,0,84.47,0,0,0,0,0,0,25.31,12.85,46.31,0,84.47
2/2/2026,2022,20230549,43145,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TENNESSEE,0.72,0.58,0.03,0,1.33,10.66,2.54,4.56,0,17.76,42.45,0.45,3.1,0,46,39.31,2.33,52.7,0,94.34,25.51,0.5,36.41,0,62.42,245.05,7.98,0.03,0,253.06,118.81,0,0,0,118.81,0.18,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,482.69,14.38,96.83,0,593.9,0,0,0,0,0,0,482.69,14.38,96.83,0,593.9
2/2/2026,2022,20230549,43145,19270,"TEXAS GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.16,0.08,0,0,0,0.08,0.01,0,0,0,0.01,14.02,0,0,0,14.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27,0,0,0,14.27,0,0,0,0,0,0,14.27,0,0,0,14.27
2/2/2026,2022,20231310,42773,19319,"TPC GROUP, LLC",Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929,0,0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929,0,0,0,0.929,0,0,0,0,0,0,0.929,0,0,0,0.929
2/2/2026,2022,20231309,42772,19319,"TPC GROUP, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,1.088,0,1.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088,0,1.088,0,0,0,0,0,0,0,0,1.088,0,1.088
2/2/2026,2022,20230850,42283,19410,THUMS LONG BEACH CO,Natural Gas,INTRASTATE,CALIFORNIA,0,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.54,0,0,0,0,0,0,0,0.54,0,0,0.54
2/2/2026,2022,20230953,42388,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,77.5,0,0,0,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,0,0,0,77.5,0,0,0,0,0,0,77.5,0,0,0,77.5
2/2/2026,2022,20230953,42388,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",Natural Gas,INTRASTATE,NORTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,12.7,0,0,0,0,0,0,0,0,12.7,0,12.7
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,1.336,0.068,0,0,1.404,8.648,0.911,1.461,0,11.02,22.152,4.281,2.695,0,29.128,223.262,24.405,1.35,0,249.017,825.292,35.629,0,0,860.921,0,0,0,0,0,0,0,0,0,0,0.282,0.005,0,0,0.287,0.007,0,0,0,0.007,1080.979,65.299,5.506,0,1151.784,0,0,0,0,0,0,1080.979,65.299,5.506,0,1151.784
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,DELAWARE,0,0.007,0,0,0.007,0.86,0.14,0,0,1,1.117,0.535,0,0,1.652,0,0.004,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977,0.686,0,0,2.663,0,0,0,0,0,0,1.977,0.686,0,0,2.663
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,GEORGIA,0.184,0,0.01,0,0.194,0.853,0.041,1.187,0,2.081,4.062,1.596,12.948,0,18.606,42.678,27.389,156.279,0,226.346,129.365,51.349,56.816,0,237.53,230.868,103.514,7.319,0,341.701,0,0,0,0,0,0,0,0,0,0,0.761,0.062,0.009,0,0.832,0,0,0,0,0,408.771,183.951,234.568,0,827.29,0,0,0,0,0,0,408.771,183.951,234.568,0,827.29
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,LOUISIANA,0.026,0,0.018,0,0.044,7.29,0.022,0.199,0,7.511,44.96,2.481,5.004,0,52.445,53.83,7.802,15.832,0,77.464,192.095,29.004,19.115,0,240.214,874.268,38.053,0.05,0,912.371,0,0,0,0,0,1.321,0,0,0,1.321,0.069,0,0,0,0.069,0.828,0,0,0,0.828,1174.687,77.362,40.218,0,1292.267,0,0,0,0,0,0,1174.687,77.362,40.218,0,1292.267
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,MARYLAND,1.31,0,0.001,0,1.311,0.02,0.002,0.235,0.088,0.345,1.4,0.437,2.952,0.534,5.323,10.53,12.285,49.217,2.337,74.369,27.07,17.853,45.437,0,90.36,43.76,29.251,2.073,0,75.084,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0.003,0,0,0,0,0,84.09,59.831,99.915,2.959,246.795,0,0,0,0,0,0,84.09,59.831,99.915,2.959,246.795
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,MISSISSIPPI,0.038,0,0,0,0.038,6.81,0.046,0,0,6.856,11.318,1.215,0,0,12.533,3.237,1.847,0,0,5.084,60.312,25.125,0,0,85.437,453.267,50.979,0,0,504.246,0,0,0,0,0,0,0,0,0,0,0.071,0.017,0,0,0.088,0,0,0,0,0,535.053,79.229,0,0,614.282,0,0,0,0,0,0,535.053,79.229,0,0,614.282
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,NEW JERSEY,2.498,0.597,4.808,0.348,8.251,7.336,0.983,31.444,0.34,40.103,29.103,7.681,62.51,0.481,99.775,79.405,26.858,149.132,0,255.395,66.193,30.159,51.851,0,148.203,8.077,3.429,0.551,0,12.057,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0.044,0.055,0,0.059,0,0.114,192.711,69.707,300.355,1.169,563.942,0,0,0,0,0,0,192.711,69.707,300.355,1.169,563.942
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,NEW YORK,0.514,0,0.32,0.022,0.856,4.078,0,0.817,0.001,4.896,0.22,0,0.209,0,0.429,2.566,0,3.419,0,5.985,1.285,0.039,3.443,0,4.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.663,0.039,8.208,0.023,16.933,13.735,0,0,0,0,13.735,22.398,0.039,8.208,0.023,30.668
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,NORTH CAROLINA,0.003,0.007,0.024,0,0.034,0.076,0.009,0.229,0,0.314,8.972,5.04,11.314,0,25.326,38.168,30.084,85.329,0,153.581,108.563,41.721,61.207,0,211.491,147.172,50.284,2.011,0,199.467,0,0,0,0,0,0,0,0,0,0,0.005,0.101,0,0,0.106,0,0,0,0,0,302.959,127.246,160.114,0,590.319,0,0,0,0,0,0,302.959,127.246,160.114,0,590.319
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,PENNSYLVANIA,0.521,0.25,0.366,0,1.137,5.407,4.676,31.045,0,41.128,6.81,1.5,18.668,0,26.978,65.257,21.981,132.885,0,220.123,321.537,106.71,138.857,0,567.104,345.263,36.113,0.391,0,381.767,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0.036,0,0,0,0,0,744.831,171.23,322.212,0,1238.273,0,0,0,0,0,0,744.831,171.23,322.212,0,1238.273
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,SOUTH CAROLINA,0.235,0.044,0,0,0.279,0.118,0,0.068,0,0.186,0.947,0.105,1.496,0,2.548,20.233,13.579,50.313,0,84.125,92.843,34.458,22.467,0,149.768,126.911,48.235,0.696,0,175.842,0,0,0,0,0,0,0,0,0,0,0.012,0.005,0,0,0.017,0.005,0,0,0,0.005,241.304,96.426,75.04,0,412.77,0,0,0,0,0,0,241.304,96.426,75.04,0,412.77
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,TEXAS,0.071,0,0,0,0.071,0.534,0.008,1.663,0,2.205,4.058,0.334,3.817,0,8.209,8.131,1.705,81.369,0,91.205,202.186,4.366,2.046,0,208.598,330.685,14.269,3.806,0,348.76,0,0,0,0,0,0,0,0,0,0,0.096,0.015,0.005,0,0.116,0,0,0,0,0,545.761,20.697,92.706,0,659.164,0,0,0,0,0,0,545.761,20.697,92.706,0,659.164
2/2/2026,2022,20231177,46737,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,Natural Gas,INTERSTATE,VIRGINIA,0.145,0,0,0,0.145,0.384,0.18,0.37,0,0.934,3.424,1.077,2.654,0,7.155,57.972,15.158,45.413,0,118.543,287.089,37.785,41,0,365.874,418.038,55.883,1.613,0,475.534,0,0,0,0,0,0,0,0,0,0,0.025,0.027,0,0,0.052,0.003,0,0,0,0.003,767.08,110.11,91.05,0,968.24,0,0,0,0,0,0,767.08,110.11,91.05,0,968.24
2/2/2026,2022,20231258,42720,19574,TRAILBLAZER PIPELINE CO,Natural Gas,INTERSTATE,COLORADO,0.004,0,0,0,0.004,0.005,0,0,0,0.005,0.393,0,0,0,0.393,1.313,0,0,0,1.313,1.468,0,0,0,1.468,128.185,0,0,0,128.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.368,0,0,0,131.368,0,0,0,0,0,0,131.368,0,0,0,131.368
2/2/2026,2022,20231258,42720,19574,TRAILBLAZER PIPELINE CO,Natural Gas,INTERSTATE,NEBRASKA,0.043,0,0,0,0.043,10.078,0,0,0,10.078,0.359,0,0,0,0.359,1.635,0,0.093,0,1.728,6.293,0,0,0,6.293,308.888,0,0,0,308.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.296,0,0.093,0,327.389,0,0,0,0,0,0,327.296,0,0.093,0,327.389
2/2/2026,2022,20231258,42720,19574,TRAILBLAZER PIPELINE CO,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,0,0,0.038,5.698,0,0,0,5.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.736,0,0,0,5.736,0,0,0,0,0,0,5.736,0,0,0,5.736
