DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLTONC1,PARTLTONC2,PARTLTONC3,PARTLTONC4,PARTLTONTOT,PARTLTRONHCA,PARTLTRON192MILES,PARTLTRONCLASS34,PARTLTRONCLASS12,PARTLTOFFC1,PARTLTOFFTOT,PARTLTROFFHCA,PARTLTROFF192MILES,PARTLTROFFCLASS34,PARTLTROFFCLASS12,PARTLTC1TOT,PARTLTC2TOT,PARTLTC3TOT,PARTLTC4TOT,PARTLTTOTAL,PARTLTRHCATOTAL,PARTLTR192MILESTOTAL,PARTLTRCLASS34TOTAL,PARTLTRCLASS12TOTAL,PARTLGONAC2,PARTLGONAC3,PARTLGONAC4,PARTLGONATOT,PARTLGONBC2,PARTLGONBC3,PARTLGONBC4,PARTLGONBTOT,PARTLGONCC1,PARTLGONCTOT,PARTLGOFFC1,PARTLGOFFTOT,PARTLGC1TOT,PARTLGC2TOT,PARTLGC3TOT,PARTLGC4TOT,PARTLGTOTAL,PARTLC1TOT,PARTLC2TOT,PARTLC3TOT,PARTLC4TOT,PARTLTOTAL
2/2/2026,2021,20220258,40097,32181,"TREND GATHERING & TREATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,17.4,6.4,0,23.8,0,0,0,0,,,0,0,0,17.4,6.4,0,23.8,0,17.4,6.4,0,23.8
2/2/2026,2021,20220020,39842,32183,"MOAB PIPELINE, LLC",Natural Gas,INTRASTATE,UTAH,4.261,0,0,0,4.261,0,,,,0,0,,,,,4.261,0,0,0,4.261,0,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.261,0,0,0,4.261
2/2/2026,2021,20220391,40234,32189,"HUGHES GAS SYSTEM, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,0,1,0,1,,,0,0,0,0,1,0,1,0,0,1,0,1
2/2/2026,2021,20220070,39897,32190,CARDINAL FG-GREENLAND PLANT,Natural Gas,INTRASTATE,TENNESSEE,0.22,0,0,0,0.22,,,,,0,0,,,,,0.22,0,0,0,0.22,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.22,0,0,0,0.22
2/2/2026,2021,20220009,39831,32197,"AKA ENERGY GROUP, LLC",Natural Gas,INTRASTATE,COLORADO,5.11,0,0,0,5.11,0,0,,0,0,0,,,,,5.11,0,0,0,5.11,0,0,,0,0,0,0,0,2.8,0.62,0,3.42,,,0,0,0,2.8,0.62,0,3.42,5.11,2.8,0.62,0,8.53
2/2/2026,2021,20221190,41064,32198,MINNESOTA ENERGY RESOURCES CORPORATION,Natural Gas,INTRASTATE,MINNESOTA,2.35,0,0,0,2.35,0,0,0,2.35,0,0,,,,,2.35,0,0,0,2.35,0,0,0,2.35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.35,0,0,0,2.35
2/2/2026,2021,20220101,39932,32206,"FREEPORT LNG DEVELOPMENT, L.P.",Natural Gas,INTERSTATE,TEXAS,7.37,1.41,2.51,0,11.29,11.29,,,,0,0,,,,,7.37,1.41,2.51,0,11.29,11.29,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,7.37,1.41,2.51,0,11.29
2/2/2026,2021,20220101,39932,32206,"FREEPORT LNG DEVELOPMENT, L.P.",Natural Gas,INTRASTATE,TEXAS,2.61,2.29,1.61,0,6.51,6.51,,,,0,0,,,,,2.61,2.29,1.61,0,6.51,6.51,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.61,2.29,1.61,0,6.51
2/2/2026,2021,20220811,40671,32210,"DYNEGY KENDALL ENERGY, LLC",Natural Gas,INTRASTATE,ILLINOIS,1.37,0,0,0,1.37,0,0,0,1.37,0,0,,,,,1.37,0,0,0,1.37,0,0,0,1.37,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.37,0,0,0,1.37
2/2/2026,2021,20220971,40836,32212,VALERO REFINING COMPANY-OKLAHOMA,Natural Gas,INTRASTATE,OKLAHOMA,7.61,0.59,2.37,0,10.57,1.56,0.08,0.82,8.1,0,0,,,,,7.61,0.59,2.37,0,10.57,1.56,0.08,0.82,8.1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,7.61,0.59,2.37,0,10.57
2/2/2026,2021,20220060,39885,32217,ELWOOD ENERGY LLC,Natural Gas,INTRASTATE,ILLINOIS,2.976,0,0.65,0,3.626,0.65,0,0,2.976,0,0,,,,,2.976,0,0.65,0,3.626,0.65,0,0,2.976,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.976,0,0.65,0,3.626
2/2/2026,2021,20220932,40795,32220,GOLDEN PASS LNG TERMINAL LLC,Natural Gas,INTERSTATE,LOUISIANA,10.9,0.5,0,0,11.4,0,1.6,,9.8,,0,,,,,10.9,0.5,0,0,11.4,0,1.6,,9.8,,,,0,,,,0,,,,0,0,0,0,0,0,10.9,0.5,0,0,11.4
2/2/2026,2021,20220932,40795,32220,GOLDEN PASS LNG TERMINAL LLC,Natural Gas,INTERSTATE,TEXAS,53,3.4,1.9,0,58.3,6.4,10.9,0,41,0,0,,,,,53,3.4,1.9,0,58.3,6.4,10.9,0,41,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,53,3.4,1.9,0,58.3
2/2/2026,2021,20220407,40252,32222,"TYSON FOODS, INC.",Landfill Gas,INTRASTATE,NEBRASKA,2.54,0,0,0,2.54,,,,2.54,0,0,,,,,2.54,0,0,0,2.54,,,,2.54,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.54,0,0,0,2.54
2/2/2026,2021,20221038,40905,32231,"MONUMENT PIPELINE, LP",Natural Gas,INTRASTATE,TEXAS,22.021,7.073,62.142,0,91.236,28.701,13.084,22.978,26.473,0,0,,,,,22.021,7.073,62.142,0,91.236,28.701,13.084,22.978,26.473,5.984,18.962,0,24.946,4.689,0.11,0,4.799,,,0,0,0,10.673,19.072,0,29.745,22.021,17.746,81.214,0,120.981
2/2/2026,2021,20221260,41236,32233,"BESCO OPERATING, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,20.09,0,0,20.09,0,0,0,0,,,1.05,1.05,1.05,20.09,0,0,21.14,1.05,20.09,0,0,21.14
2/2/2026,2021,20220447,40293,32237,"STERLING ETHANOL, LLC",Natural Gas,INTRASTATE,COLORADO,5.66,0,0,0,5.66,0,,,5.66,0,0,,,,,5.66,0,0,0,5.66,0,,,5.66,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,5.66,0,0,0,5.66
2/2/2026,2021,20220365,40207,32238,"LAMB WESTON, INC.",Natural Gas,INTRASTATE,OREGON,0,0,0.25,0,0.25,,,0.25,,0,0,,,,,0,0,0.25,0,0.25,,,0.25,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.25,0,0.25
2/2/2026,2021,20220813,40673,32239,"TUCKER ENERGY SOLUTIONS, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,0.9,0,0.9,0.9,0,0,0,0,0,,,,,0,0,0.9,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.9,0,0.9
2/2/2026,2021,20220813,40673,32239,"TUCKER ENERGY SOLUTIONS, LLC",Natural Gas,INTRASTATE,MISSISSIPPI,16.6,0.6,0.3,0,17.5,0.3,0,0,17.2,0,0,,,,,16.6,0.6,0.3,0,17.5,0.3,0,0,17.2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,16.6,0.6,0.3,0,17.5
2/2/2026,2021,20220813,40673,32239,"TUCKER ENERGY SOLUTIONS, LLC",Natural Gas,INTRASTATE,NEBRASKA,10,0,0,0,10,0,0,0,10,0,0,,,,,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,10,0,0,0,10
2/2/2026,2021,20220813,40673,32239,"TUCKER ENERGY SOLUTIONS, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,4.7,0,0,0,4.7,0,0,0,4.7,0,0,,,,,4.7,0,0,0,4.7,0,0,0,4.7,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.7,0,0,0,4.7
2/2/2026,2021,20220813,40673,32239,"TUCKER ENERGY SOLUTIONS, LLC",Natural Gas,INTRASTATE,TEXAS,70.59,8,3.27,0,81.86,1.27,,0,80.59,0,0,,,,,70.59,8,3.27,0,81.86,1.27,,0,80.59,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,70.59,8,3.27,0,81.86
2/2/2026,2021,20220360,40202,32240,MADILL GAS PROCESSING,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,2,0,0,2,0,0,0,0,,,0,0,0,2,0,0,2,0,2,0,0,2
2/2/2026,2021,20221063,40931,32243,"LA STORAGE, LLC",Natural Gas,INTERSTATE,LOUISIANA,21.63,1.62,0,0,23.25,0,1.45,,21.79,0,0,,,,,21.63,1.62,0,0,23.25,0,1.45,,21.79,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,21.63,1.62,0,0,23.25
2/2/2026,2021,20220814,40674,32244,"BLACK POOL ENERGY, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,7.65,7.65,7.65,0,0,0,7.65,7.65,0,0,0,7.65
2/2/2026,2021,20221300,41184,32248,"FRONTIER FIELD SERVICES, LLC",Natural Gas,INTRASTATE,NEW MEXICO,8.4,0,0,0,8.4,,,,8.4,0,0,,,,,8.4,0,0,0,8.4,,,,8.4,5.07,0.72,0,5.79,0,0,0,0,,,0,0,0,5.07,0.72,0,5.79,8.4,5.07,0.72,0,14.19
2/2/2026,2021,20220741,40598,32249,"BLUEWATER GAS STORAGE, LLC",Natural Gas,INTERSTATE,MICHIGAN,16.07,12.74,8.72,0,37.53,8.72,0,0,28.81,0,0,,,,,16.07,12.74,8.72,0,37.53,8.72,0,0,28.81,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,16.07,12.74,8.72,0,37.53
2/2/2026,2021,20220474,40320,32253,"TESORO REFINING & MARKETING COMPANY, LLC",Natural Gas,INTRASTATE,CALIFORNIA,0.5,0,0,0,0.5,0,0,0,0.5,0,0,,,,,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.5,0,0,0,0.5
2/2/2026,2021,20220775,41280,32257,MERIDIAN BRICK,Natural Gas,INTRASTATE,INDIANA,1,0,0,0,1,0,,0,1,0,0,,,,,1,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,1
2/2/2026,2021,20220775,41280,32257,MERIDIAN BRICK,Natural Gas,INTRASTATE,OKLAHOMA,2,0,0,0,2,0,0,0,2,0,0,,,,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,0,0,0,2
2/2/2026,2021,20220056,39911,32259,OWENS-ILLINOIS,Natural Gas,INTRASTATE,INDIANA,0,0,0.72,0,0.72,0.72,,,,0,0,,,,,0,0,0.72,0,0.72,0.72,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.72,0,0.72
2/2/2026,2021,20220233,40070,32261,"APC , INC",Natural Gas,INTRASTATE,KANSAS,2.2,0,0,0,2.2,,,,2.2,0,0,,,,,2.2,0,0,0,2.2,,,,2.2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2.2,0,0,0,2.2
2/2/2026,2021,20221172,41046,32262,PINE PRAIRIE ENERGY CENTER LLC,Natural Gas,INTERSTATE,LOUISIANA,94.56,2.28,0,0,96.84,,2.95,,93.89,0,0,,,,,94.56,2.28,0,0,96.84,,2.95,,93.89,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,94.56,2.28,0,0,96.84
2/2/2026,2021,20220468,40314,32264,"CHENIERE CREOLE TRAIL PIPELINE, L.P.",Natural Gas,INTERSTATE,LOUISIANA,87.26,6.29,2.15,0,95.7,9.45,,0.37,85.88,0,0,,,,,87.26,6.29,2.15,0,95.7,9.45,,0.37,85.88,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,87.26,6.29,2.15,0,95.7
2/2/2026,2021,20221098,40967,32265,"DOGWOOD ENERGY, LLC",Natural Gas,INTRASTATE,MISSOURI,7.47,0,0,0,7.47,,,,7.47,0,0,,,,,7.47,0,0,0,7.47,,,,7.47,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,7.47,0,0,0,7.47
2/2/2026,2021,20221220,41097,32279,"VINTON PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,4.67,0,0.43,0,5.1,0.43,,,4.67,0,0,,,,,4.67,0,0.43,0,5.1,0.43,,,4.67,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.67,0,0.43,0,5.1
2/2/2026,2021,20220037,39860,32280,LINCOLN GENERATING FACILITY LLC,Natural Gas,INTRASTATE,ILLINOIS,4.9,0,0,0,4.9,,,,4.9,0,0,,,,,4.9,0,0,0,4.9,,,,4.9,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.9,0,0,0,4.9
2/2/2026,2021,20220183,40017,32282,JO-CARROLL ENERGY,Natural Gas,INTRASTATE,ILLINOIS,25,0,0,0,25,0,,,25,0,0,,,,,25,0,0,0,25,0,,,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,25,0,0,0,25
2/2/2026,2021,20220780,40638,32285,"WORSHAM-STEED GAS STORAGE, LLC",Natural Gas,INTRASTATE,TEXAS,62.92,2.76,0.325,0,66.005,0.325,3.3,,62.38,0,0,,,,,62.92,2.76,0.325,0,66.005,0.325,3.3,,62.38,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,62.92,2.76,0.325,0,66.005
2/2/2026,2021,20220230,40066,32286,PECAN PIPELINE COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,4.02,0,0,4.02,0,0,0,0,,,0,0,0,4.02,0,0,4.02,0,4.02,0,0,4.02
2/2/2026,2021,20220215,40051,32287,CITY OF GARDNER,Natural Gas,INTRASTATE,KANSAS,0.5,0,0.7,0,1.2,0.1,0,0.5,0.6,0,0,,,,,0.5,0,0.7,0,1.2,0.1,0,0.5,0.6,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.5,0,0.7,0,1.2
2/2/2026,2021,20220361,40203,32290,POET BIOREFINING - JEWELL,Natural Gas,INTRASTATE,IOWA,9.98,0,0,0,9.98,0,,0,9.98,0,0,,,,,9.98,0,0,0,9.98,0,,0,9.98,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,9.98,0,0,0,9.98
2/2/2026,2021,20220801,40661,32293,"COPANO FIELD SERVICES/NORTH TEXAS, LLC",Natural Gas,INTRASTATE,TEXAS,12.28,0,0,0,12.28,0,,,12.28,0,0,0,,,,12.28,0,0,0,12.28,0,,,12.28,0,0,0,0,1.28,0,0,1.28,,,0,0,0,1.28,0,0,1.28,12.28,1.28,0,0,13.56
2/2/2026,2021,20220319,40158,32294,AG PROCESSING INC A COOPERATIVE,Natural Gas,INTRASTATE,IOWA,4.18,0,0,0,4.18,,,,4.18,0,0,,,,,4.18,0,0,0,4.18,,,,4.18,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.18,0,0,0,4.18
2/2/2026,2021,20221188,41062,32296,TARGA RESOURCES OPERATING LLC,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,6,6,6,0,0,0,6,6,0,0,0,6
2/2/2026,2021,20221188,41062,32296,TARGA RESOURCES OPERATING LLC,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,,,0,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,76,76,76,0,0,0,76,76,0,0,0,76
2/2/2026,2021,20221188,41062,32296,TARGA RESOURCES OPERATING LLC,Natural Gas,INTRASTATE,LOUISIANA,49.332,9.97,12.859,0,72.161,2.472,0.83,10.543,58.316,0,0,,,,,49.332,9.97,12.859,0,72.161,2.472,0.83,10.543,58.316,43.28,39,0,82.28,0,0,0,0,,,0,0,0,43.28,39,0,82.28,49.332,53.25,51.859,0,154.441
2/2/2026,2021,20221188,41062,32296,TARGA RESOURCES OPERATING LLC,Natural Gas,INTRASTATE,NEW MEXICO,7.2,1,0,0,8.2,,,,8.2,0,0,,,,,7.2,1,0,0,8.2,,,,8.2,2,0,0,2,0.3,2,0,2.3,,,0,0,0,2.3,2,0,4.3,7.2,3.3,2,0,12.5
2/2/2026,2021,20221188,41062,32296,TARGA RESOURCES OPERATING LLC,Natural Gas,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,0,1.2,0,1.2,,,0,0,0,0,1.2,0,1.2,0,0,1.2,0,1.2
2/2/2026,2021,20221188,41062,32296,TARGA RESOURCES OPERATING LLC,Natural Gas,INTRASTATE,TEXAS,92.542,2.12,0.128,0,94.79,,1.73,0.13,92.95,0,0,,,,,92.542,2.12,0.128,0,94.79,,1.73,0.13,92.95,13.29,31.73,0,45.02,0.98,0,0,0.98,,,0,0,0,14.27,31.73,0,46,92.542,16.39,31.858,0,140.79
2/2/2026,2021,20220042,40230,32300,"LITTLE SIOUX CORN PROCESSORS, LLLP",Natural Gas,INTRASTATE,IOWA,0.8,0,0,0,0.8,0,0,0,0.8,,0,,,,,0.8,0,0,0,0.8,0,0,0,0.8,,,,0,,,,0,,,,0,0,0,0,0,0,0.8,0,0,0,0.8
2/2/2026,2021,20220026,39848,32301,PIONEER AMERICAS LLC DOING BUSINESS AS OLIN CHLOR ALKALI PRODUCTS,Hydrogen Gas,INTRASTATE,LOUISIANA,5,1,0,0,6,0,,,,0,0,,,,,5,1,0,0,6,0,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,5,1,0,0,6
2/2/2026,2021,20221189,41063,32304,CITY OF REDDING,Natural Gas,INTRASTATE,CALIFORNIA,0,0,2.9,0,2.9,2.9,0,0,,0,0,,,,,0,0,2.9,0,2.9,2.9,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2.9,0,2.9
2/2/2026,2021,20221140,46726,32308,NORTHERN CALIFORNIA POWER AGENCY,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0.7,0,0.7,0.7,0,0,0,0,0,,,,,0,0,0.7,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.7,0,0.7
2/2/2026,2021,20220630,40565,32312,"REPSOL OIL & GAS USA, LLC",Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,3.3,1.1,0,4.4,,,0,0,0,3.3,1.1,0,4.4,0,3.3,1.1,0,4.4
2/2/2026,2021,20220630,40565,32312,"REPSOL OIL & GAS USA, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,,,,,,,,,,,0,,,,,,0,0,0,0,,,,,18.2,0,0,18.2,0,0,0,0,,,,0,0,18.2,0,0,18.2,0,18.2,0,0,18.2
2/2/2026,2021,20220630,40565,32312,"REPSOL OIL & GAS USA, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,10.75,11.77,0,22.52,0,0,0,0,,,0,0,0,10.75,11.77,0,22.52,0,10.75,11.77,0,22.52
2/2/2026,2021,20220382,40224,32314,"WTG-HUGOTON, LP",Natural Gas,INTERSTATE,KANSAS,153.554,0.629,2.002,0,156.185,0,,2.002,154.183,0,0,,,,,153.554,0.629,2.002,0,156.185,0,,2.002,154.183,0,0,0,0,0.364,0.702,0,1.066,,,0,0,0,0.364,0.702,0,1.066,153.554,0.993,2.704,0,157.251
2/2/2026,2021,20221115,40984,32315,"GREATER MINNESOTA TRANSMISSION, LLC",Natural Gas,INTRASTATE,MINNESOTA,13,0,0,0,13,,2.89,,10.11,0,0,,,,,13,0,0,0,13,,2.89,,10.11,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,13,0,0,0,13
2/2/2026,2021,20220081,39909,32317,ACME BRICK,Natural Gas,INTRASTATE,ALABAMA,0,1.6,0,0,1.6,,,,,0,0,,,,,0,1.6,0,0,1.6,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1.6,0,0,1.6
2/2/2026,2021,20220568,40415,32323,GULF STATES TRANSMISSION CORPORATION,Natural Gas,INTERSTATE,LOUISIANA,0.48,0,0,0,0.48,0,0,,0.48,0,0,,,,,0.48,0,0,0,0.48,0,0,,0.48,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.48,0,0,0,0.48
2/2/2026,2021,20220568,40415,32323,GULF STATES TRANSMISSION CORPORATION,Natural Gas,INTERSTATE,TEXAS,8.61,0.96,0,0,9.57,0,0.48,0,9.09,0,0,,,,,8.61,0.96,0,0,9.57,0,0.48,0,9.09,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,8.61,0.96,0,0,9.57
2/2/2026,2021,20220007,39829,32325,"TORO ENERGY OF MISSISSIPPI, LLC",Landfill Gas,INTRASTATE,MISSISSIPPI,4.8,0,0,0,4.8,0,,,,0,0,,,,,4.8,0,0,0,4.8,0,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4.8,0,0,0,4.8
2/2/2026,2021,20220280,40119,32327,TEXAS PIPELINE LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,1.375,0,1.375,0,0,0,0,,,0,0,0,0,1.375,0,1.375,0,0,1.375,0,1.375
2/2/2026,2021,20220078,39905,32329,"SIEMENS INDUSTRY, INC",Landfill Gas,INTRASTATE,SOUTH CAROLINA,0,0,15.95,0,15.95,0.15,,,,0,0,,,,,0,0,15.95,0,15.95,0.15,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,15.95,0,15.95
2/2/2026,2021,20220305,40144,32333,"QUAIL RUN ENERGY PARTNERS, LP",Natural Gas,INTRASTATE,TEXAS,1.95,0,0,0,1.95,,,,1.95,0,0,,,,,1.95,0,0,0,1.95,,,,1.95,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1.95,0,0,0,1.95
2/2/2026,2021,20221105,40974,32338,"PAL ENERGY, LLC",Natural Gas,INTRASTATE,OKLAHOMA,8,0,0,0,8,,,,8,0,0,,,,,8,0,0,0,8,,,,8,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,8,0,0,0,8
2/2/2026,2021,20220498,40344,32341,"SOUTHEAST SUPPLY HEADER, LLC",Natural Gas,INTERSTATE,ALABAMA,29.29,6.53,1.8,0,37.62,3.36,5.64,0.01,28.61,0,0,,,,,29.29,6.53,1.8,0,37.62,3.36,5.64,0.01,28.61,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,29.29,6.53,1.8,0,37.62
2/2/2026,2021,20220498,40344,32341,"SOUTHEAST SUPPLY HEADER, LLC",Natural Gas,INTERSTATE,LOUISIANA,34.26,2.02,0,0,36.28,0,1.16,0,35.13,0,0,,,,,34.26,2.02,0,0,36.28,0,1.16,0,35.13,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,34.26,2.02,0,0,36.28
2/2/2026,2021,20220498,40344,32341,"SOUTHEAST SUPPLY HEADER, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,190.36,22.7,0.41,0,213.47,3.08,30.75,0,179.63,0,0,,,,,190.36,22.7,0.41,0,213.47,3.08,30.75,0,179.63,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,190.36,22.7,0.41,0,213.47
2/2/2026,2021,20221101,40970,32342,MID MISSOURI ENERGY,Natural Gas,INTRASTATE,MISSOURI,12.79,0,0,0,12.79,,,,12.79,0,0,,,,,12.79,0,0,0,12.79,,,,12.79,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,12.79,0,0,0,12.79
2/2/2026,2021,20221104,40973,32343,"SHOW ME ETHANOL, LLC",Natural Gas,INTRASTATE,MISSOURI,5,0,0,0,5,,,,5,0,0,,,,,5,0,0,0,5,,,,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,5,0,0,0,5
2/2/2026,2021,20220005,39827,32344,PARAMONT ENERGY LC,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,0,0,0,1.565,1.297,0,2.862,,,0,0,0,1.565,1.297,0,2.862,0,1.565,1.297,0,2.862
2/2/2026,2021,20221064,40932,32345,CAMERON INTERSTATE PIPELINE,Natural Gas,INTERSTATE,LOUISIANA,31.824,8.11,0.147,0,40.081,9.41,4.15,,26.52,0,0,,,,,31.824,8.11,0.147,0,40.081,9.41,4.15,,26.52,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,31.824,8.11,0.147,0,40.081
2/2/2026,2021,20220554,40400,32349,"COLORADO BEND 1 POWER, LLC",Natural Gas,INTRASTATE,TEXAS,0.57,0,0,0,0.57,,0,,0.57,0,0,,,,,0.57,0,0,0,0.57,,0,,0.57,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.57,0,0,0,0.57
2/2/2026,2021,20220486,40332,32350,ABSOLUTE ENERGY L.L.C.,Natural Gas,INTRASTATE,IOWA,3.14,0,0,0,3.14,0,0,0,3.14,0,0,,,,,3.14,0,0,0,3.14,0,0,0,3.14,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3.14,0,0,0,3.14
2/2/2026,2021,20220166,40000,32352,"MAGNOLIA GAS GATHERING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,,,,,0,0,,,,,0,0,0,0,0,,,,,0,12.41,0,12.41,0,0,0,0,,,0,0,0,0,12.41,0,12.41,0,0,12.41,0,12.41
2/2/2026,2021,20220543,40389,32353,HOLCIM (US) INC.,Natural Gas,INTRASTATE,OKLAHOMA,6,0,0,0,6,0,0.25,0,5.75,0,0,,,,,6,0,0,0,6,0,0.25,0,5.75,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,6,0,0,0,6
2/2/2026,2021,20221136,41007,32354,"DFW MIDSTREAM SERVICES, LLC",Natural Gas,INTRASTATE,TEXAS,5.71,0.33,17.67,0,23.71,13.96,,4.44,5.31,0,0,,,,,5.71,0.33,17.67,0,23.71,13.96,,4.44,5.31,2.21,89.68,2.54,94.43,0,0,0,0,,,0,0,0,2.21,89.68,2.54,94.43,5.71,2.54,107.35,2.54,118.14
2/2/2026,2021,20220088,39917,32357,SIOUX FALLS REGIONAL SANITARY LANDFILL,Landfill Gas,INTRASTATE,SOUTH DAKOTA,11.25,0,0,0,11.25,,,,,0,0,,,,,11.25,0,0,0,11.25,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,11.25,0,0,0,11.25
