DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTHON4LESS,PARTHON6,PARTHON8,PARTHON10,PARTHON12,PARTHON14,PARTHON16,PARTHON18,PARTHON20,PARTHON22,PARTHON24,PARTHON26,PARTHON28,PARTHON30,PARTHON32,PARTHON34,PARTHON36,PARTHON38,PARTHON40,PARTHON42,PARTHON44,PARTHON46,PARTHON48,PARTHON52,PARTHON56,PARTHON58OVER,PARTHON_OTHER_PIPE_DETAIL,PARTHON_OTHER_PIPE_MILE_TOTAL,PARTHONTOTAL,PARTHOFF4LESS,PARTHOFF6,PARTHOFF8,PARTHOFF10,PARTHOFF12,PARTHOFF14,PARTHOFF16,PARTHOFF18,PARTHOFF20,PARTHOFF22,PARTHOFF24,PARTHOFF26,PARTHOFF28,PARTHOFF30,PARTHOFF32,PARTHOFF34,PARTHOFF36,PARTHOFF38,PARTHOFF40,PARTHOFF42,PARTHOFF44,PARTHOFF46,PARTHOFF48,PARTHOFF52,PARTHOFF56,PARTHOFF58OVER,PARTHOFF_OTHER_PIPE_DETAIL,PARTHOFF_OTHER_PIPE_MILE_TOTAL,PARTHOFFTOTAL
2/2/2026,2024,20251027,46082,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,KANSAS,0.52,10.1,15.5,1.33,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7-inch diameter: 3.62 miles, 9-inch diameter: 1.95 miles.",5.57,33.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251027,46082,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,143.69,136.27,89.04,56.27,35.68,0.86,87.2,16.53,157.5,0,21,0,0,37.24,0,0,0,0,0,0,0,0,0,0,0,0,,,781.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251027,46082,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251027,46082,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251027,46082,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,OKLAHOMA,263.54,147.34,107.56,71.03,170.03,7.54,166.82,0,50.89,0,218.38,0,0,211.2,0,0,0,0,0,66.09,0,0,0,0,0,0,7-inch diameter: 2.99 miles.,2.99,1483.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251027,46082,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TENNESSEE,0,0,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251027,46082,602,"ENABLE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,TEXAS,70.43,44.72,113.36,67.61,31.58,21.28,68.85,0,10.3,0,12.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,441.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251286,46367,603,SUMMIT UTILITIES INC.,Natural Gas,INTRASTATE,ARKANSAS,4.89,33.66,1.77,3.06,13.25,0,2.44,0,10.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,69.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251290,46373,621,ARKANSAS OKLAHOMA GAS CORP,Natural Gas,INTRASTATE,ARKANSAS,7.86,26.23,0.07,0,12.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251290,46373,621,ARKANSAS OKLAHOMA GAS CORP,Natural Gas,INTRASTATE,OKLAHOMA,3.92,10.38,11.6,2.26,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,35.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250242,45264,660,"ARLINGTON ENERGY GROUP, LLC",Natural Gas,INTRASTATE,MISSISSIPPI,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251095,46155,792,ATLANTA GAS LIGHT CO,Landfill Gas,INTRASTATE,GEORGIA,0,0.2,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251110,46608,792,ATLANTA GAS LIGHT CO,Natural Gas,INTRASTATE,GEORGIA,15.8,27.2,59.5,53.9,268.1,122.1,231,26.9,6.5,0,170.8,0,0,11.1,0,0,15.2,0,0,0,0,0,0,0,0,0,,,1008.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250943,45997,840,MOJAVE PIPELINE OPERATING COMPANY,Natural Gas,INTERSTATE,ARIZONA,0,0,0,0,0,0,0,0,0.002,0,0,0,0,2.008,0,0,0,0,0,0,0,0,0,0,0,0,,,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250943,45997,840,MOJAVE PIPELINE OPERATING COMPANY,Natural Gas,INTERSTATE,CALIFORNIA,11.932,7.781,0.783,0.653,5.868,0,7.054,0,0.027,0,0.062,0,0,305.927,0,0.007,0.013,0,0,219.926,0,0,0.003,0,0,0,,,560.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250401,45432,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Hydrogen Gas,INTRASTATE,LOUISIANA,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250401,45432,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Hydrogen Gas,INTRASTATE,TEXAS,7.03,9.38,137.99,27.75,38.23,53.35,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,366.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250368,45397,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,2.7,0,2.41,0,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250368,45397,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Natural Gas,INTRASTATE,TEXAS,0.01,0,0.04,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250400,45431,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,Synthetic Gas,INTRASTATE,TEXAS,0,0,0,42.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,42.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251168,46231,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,CALIFORNIA,0,0,8.648,0,0,0,0,0,0,0,31.689,0,0,0,0,0,206.532,0,0,0,0,0,0,0,0,0,,,246.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251168,46231,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,NEVADA,0,0.811,0.583,0,3.565,0,4.356,0,0,0,0,0,0,0,0,0,267.106,0,0,0,0,0,0,0,0,0,,,276.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251168,46231,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,UTAH,0,0,0,0,0,0,0.331,0,0,0,35.848,0,0,0,0,0,740.716,0,0,0,0,0,0,0,0,0,,,776.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251168,46231,844,KERN RIVER GAS TRANSMISSION CO,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,2.268,0,0,0,13.48,0,0,0,0,6.285,0,0,132.013,0,0,0,0,0,0,0,0,0,,,154.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250183,45202,860,"FAIRBANK, CITY OF",Natural Gas,INTRASTATE,IOWA,8.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250411,45443,872,LAFITTE GAS PIPELINE,Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,5.733,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250410,45442,872,LAFITTE GAS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,5.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251202,46276,878,EAST KENTUCKY MIDSTREAM,Natural Gas,INTRASTATE,KENTUCKY,0,35.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,35.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250083,45090,899,5P GAS PIPELINE COMPANY,Natural Gas,INTRASTATE,TEXAS,7.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251151,46214,920,NATGAS INC.,Natural Gas,INTRASTATE,TEXAS,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250058,45063,929,"SEBRING GAS SYSTEM, INC",Natural Gas,INTRASTATE,FLORIDA,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251273,46352,967,"PINEDALE NATURAL GAS, INC",Natural Gas,INTRASTATE,WYOMING,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5-inch diameter: 7.04 miles.,7.04,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250113,45124,978,LAWRENCE PAPER CO,Natural Gas,INTRASTATE,KANSAS,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250047,45052,980,APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY,Natural Gas,INTRASTATE,VIRGINIA,0.602,1.546,0,0,0,0,6.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250869,46902,993,CROSSROADS PIPELINE COMPANY,Natural Gas,INTERSTATE,INDIANA,0.001,0.029,0.011,0.001,0.001,0,0.017,0,139.341,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,139.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250869,46902,993,CROSSROADS PIPELINE COMPANY,Natural Gas,INTERSTATE,OHIO,0.016,0.002,0.011,0.001,0.011,0,0.951,0,61.891,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,62.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250855,46929,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,11.77,0,0,0.558,0,0,0,0,0,0,0,0,0,0,0,0,,,12.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250969,46023,997,MIDWAY SUNSET COGENERATION CO,Natural Gas,INTERSTATE,CALIFORNIA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251205,46279,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,COLORADO,122.65,158.39,72.55,0.79,42.68,0,40.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,438.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251205,46279,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,KANSAS,439.23,169.11,124.74,48.82,529.89,0,46.15,41.19,21.19,0,196.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-inch diameter: 10.32 miles.,10.32,1626.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251205,46279,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0,7.27,0,5.7,0,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251205,46279,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,NEBRASKA,204.76,253.66,378.39,289.35,414.92,0,343.55,0,11.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-inch diameter: 15.81 miles.,15.81,1911.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251205,46279,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,WYOMING,8.47,0,13.2,9.71,121.87,0,90.92,0,67.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,311.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251234,46308,1088,BALTIMORE GAS AND ELECTRIC COMPANY,Natural Gas,INTRASTATE,MARYLAND,0.01,0.12,0.01,0,7.13,0,16.44,0,55.3,0.15,15.12,49.74,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,,,146.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250922,45976,1217,BEAR CREEK STORAGE CO,Natural Gas,INTERSTATE,LOUISIANA,0.288,11.843,1.846,0.614,4.12,4.12,1.405,1.692,0.032,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250043,45048,1232,BEDFORD NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250371,45400,1486,"WARRIOR MET COAL GAS, LLC",Natural Gas,INTRASTATE,ALABAMA,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250440,45472,1640,BOSTON GAS CO,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0,0.933,0.048,3.454,0,1.385,0,1.775,0,0.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250174,45192,1752,BRIGHTON MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250646,45686,1800,KEYSPAN ENERGY DELIVERY - NY CITY,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,6.06,0,2.76,0,6.29,0,14.17,15.59,0,24.82,0,0,0,0,0,0,0,0,0,0,0,0,,,69.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250622,45662,1845,"BUCKEYE PARTNERS, LP",Natural Gas,INTRASTATE,TEXAS,0,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250139,45156,2042,CALLIDUS TECHNOLOGIES by HONEYWELL,Natural Gas,INTRASTATE,OKLAHOMA,1.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250518,45555,2116,"CARROLLTON GAS DISTRICT SYSTEM, CITY OF",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250629,45669,2128,CASCADE NATURAL GAS CORP,Natural Gas,INTRASTATE,OREGON,0.001,4.41,15.05,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250629,45669,2128,CASCADE NATURAL GAS CORP,Natural Gas,INTRASTATE,WASHINGTON,0.25,0.04,55.38,0.13,1.46,0,47.83,0,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,113.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250146,45163,2180,CENTRAL CITY GAS SYSTEM DEPT,Natural Gas,INTRASTATE,NEBRASKA,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251107,46168,2188,CENTRAL FLORIDA GAS CORP,Natural Gas,INTRASTATE,FLORIDA,0,1.19,4.13,2.44,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251244,46318,2196,CENTRAL HUDSON GAS & ELECTRIC CORP,Natural Gas,INTRASTATE,NEW YORK,0,2.42,1.32,110.17,36.84,0,11.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,162.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251241,46315,2256,"CHANUTE, CITY OF",Natural Gas,INTRASTATE,KANSAS,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251120,46181,2288,CHATTANOOGA GAS CO,Natural Gas,INTRASTATE,TENNESSEE,0.01,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250283,46614,2304,CHILDERSBURG GAS BOARD,Natural Gas,INTRASTATE,ALABAMA,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250916,45970,2364,DUKE ENERGY OHIO,Natural Gas,INTRASTATE,OHIO,0.01,0.049,0.229,0.035,17.424,0,4.691,0,14.29,0,12.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,49.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250362,45433,2382,CITATION OIL & GAS CORP,Natural Gas,INTRASTATE,ILLINOIS,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251019,46074,2392,CITIZENS GAS & COKE UTILITY,Natural Gas,INTRASTATE,INDIANA,19.13,3.29,16.68,0.16,22.3,0,87.72,0,113.37,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,262.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251294,46377,2408,CITIZENS GAS FUEL CO,Natural Gas,INTRASTATE,MICHIGAN,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250982,46037,2432,FLORIDA CITY GAS,Natural Gas,INTRASTATE,FLORIDA,0.303,38.409,0,0,39.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,78.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250757,45803,2456,CLARKE - MOBILE COUNTIES GAS DIST,Natural Gas,INTRASTATE,ALABAMA,0,32.968,47.787,39.256,22.944,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,149.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20251031,46086,2480,CLEARFIELD MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250443,45495,2512,CLINTON - NEWBERRY NATURAL GAS AUTH,Natural Gas,INTRASTATE,SOUTH CAROLINA,25.98,43.78,33.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,103.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250934,45988,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,COLORADO,86.652,41.029,180.711,206.711,131.976,0.003,487.988,0.015,830.064,89.462,613.244,16.05,0.02,83.636,0,0.006,206.207,0,0,0.007,0,0,0,0,0,0,,,2973.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
2/2/2026,2024,20250934,45988,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,KANSAS,2.937,1.359,4.306,24.495,0.679,0,9.912,0,102.581,0.003,1.192,0,0.006,4.012,0,0,190.914,0,0,0.014,0,0,0,0,0,0,,,342.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
